Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
17,"Treatments were delivered intensively in one‐hour sessions, four days a week for three weeks, in a university clinic in Australia.",0,0,0,0,0,0,0,0,0,0,0,
18,Speech pathology students delivered the treatments in the English language.,0,0,0,0,0,0,0,0,0,0,0,
19,"Outcomes were assessed before therapy, immediately after therapy, at one month and four months post‐therapy.",0,0,0,0,0,0,0,0,0,0,0,
20,Our review looked at one‐month post‐therapy outcomes only.,0,0,0,0,0,0,0,0,0,0,0,
21,We judged all core outcome domains to be low risk of bias.,0,0,0,0,0,0,0,0,0,0,0,
22,"We downgraded the quality of the evidence by one level to moderate due to imprecision, given that only one RCT was identified.",0,0,0,0,0,0,0,0,0,0,0,
23,Both the NDP‐3 and ReST therapies demonstrated improvement at one month post‐treatment.,0,0,0,0,0,0,0,0,0,0,0,
24,A number of cases in each cohort had recommenced usual treatment by their speech and language pathologist between one month and four months post‐treatment (NDP‐3: 9/13 participants; ReST: 9/13 participants).,0,0,0,0,0,0,0,0,0,0,0,
25,"Hence, maintenance of treatment effects to four months post‐treatment could not be analysed without significant potential bias, and thus this time point was not included for further analysis in this review.",0,0,0,0,0,0,0,0,0,1,0,
26,"There is limited evidence that, when delivered intensively, both the NDP‐3 and ReST may effect improvement in word accuracy in 4‐ to 12‐year‐old children with CAS, measured by the accuracy of production on treated and non‐treated words, speech production consistency and the accuracy of connected speech.",0,0,0,0,0,0,0,0,0,0,0,
27,The study did not measure functional communication.,0,0,0,0,0,0,0,0,0,0,0,
28,"There is limited evidence that, when delivered intensively, both the NDP‐3 and ReST may effect improvement in word accuracy in 4‐ to 12‐year‐old children with CAS, measured by the accuracy of production on treated and non‐treated words, speech production consistency and the accuracy of connected speech.",0,0,0,0,0,0,0,0,0,0,0,Authors' conclusions
29,The study did not measure functional communication.,0,0,0,0,0,0,0,0,0,0,0,
30,"No formal analyses were conducted to compare NDP‐3 and ReST by the original study authors, hence one treatment cannot be reliably advocated over the other.",0,0,0,0,0,0,0,0,0,0,0,
31,We are also unable to say whether either treatment is better than no treatment or treatment as usual.,0,0,0,0,0,0,0,0,0,0,0,
32,No evidence currently exists to support the effectiveness of other treatments for children aged 4 to 12 years with idiopathic CAS without other comorbid neurodevelopmental disorders.,0,0,0,0,0,0,0,0,0,0,0,
33,Further RCTs replicating this study would strengthen the evidence base.,0,0,0,0,0,0,0,0,0,0,0,
34,"Similarly, further RCTs are needed of other interventions, in other age ranges and populations with CAS and with co‐occurring disorders.",0,0,0,1,0,0,0,0,0,0,0,
35,Plain language summary available in English  Español  Français  简体中文,0,0,0,0,0,0,0,0,0,0,0,
36,One well‐controlled study shows some evidence of effect of two interventions for childhood apraxia of speech (CAS),0,0,0,0,0,0,0,0,0,0,0,
37,What treatments help to improve the speech and language of children and adolescents with childhood apraxia of speech (CAS).,0,0,0,0,0,0,0,0,0,0,0,Review question
38,Children with CAS find it difficult to produce sounds and syllables consistently and precisely in order to speak words and sentences with clarity and correct speech rhythm.,0,0,0,0,0,0,0,0,0,0,0,Background
39,"As a result, children with CAS can be hard to understand with potential for negative impacts on school achievement and peer friendships.",0,0,0,0,0,0,0,0,0,0,0,
40,CAS affects around 0.1% of the general population.,0,0,0,0,0,0,0,0,0,0,0,
41,This review collates the research evidence to identify the most effective therapies for children with CAS.,0,0,0,0,0,0,0,0,0,0,0,
42,The evidence is current to 6 April 2017.,0,0,0,0,0,0,0,0,0,0,0,Search date
43,We found one study with 26 children aged 4 to 12 years with CAS.,0,0,0,0,0,0,0,0,0,0,0,Study characteristics
44,The children had mild to severe CAS without a known cause.,0,0,0,0,0,0,0,0,0,0,0,
45,Children were allocated randomly (using a method like coin tossing) to one of two treatments: the Nuffield Dyspraxia Programme ‐ Third Edition (NDP‐3); and the Rapid Syllable Transition treatment (ReST).,0,1,0,0,0,0,0,0,0,0,0,
46,"Both therapies were delivered intensively in one‐hour sessions, four days a week for three weeks.",0,0,0,0,0,0,0,0,0,0,0,
47,The treatments were delivered by speech pathology students in a university clinic.,0,0,0,0,0,0,0,0,0,0,0,
48,"Outcomes were assessed before therapy, immediately after therapy, at one month and four months post‐therapy.",0,0,0,0,0,0,0,0,0,0,0,
49,Our review looked at one‐month post‐therapy outcomes only.,0,0,0,0,0,0,0,0,0,0,0,
50,The included study was funded by the Australian Research Council; the University of Sydney International Development Fund; Douglas & Lola Douglas Scholarship on Child and Adolescent Health; Nadia Verrall Memorial Scholarship; and a James Kentley Memorial Fellowship.,0,0,0,0,0,0,0,0,0,0,0,Study funding sources
51,Further studies replicating these findings would strengthen available evidence.,0,0,0,0,0,0,0,0,0,0,0,Key results
52,The study provides limited evidence that the NDP‐3 may improve the accuracy of production on treated items and the accuracy of connected speech.,0,0,0,0,0,0,0,0,0,0,0,
53,"There is limited evidence that the NDP‐3 has a negligible effect on speech production consistency, and the ReST a negligible effect on accuracy of production on non‐treated words.",0,0,0,0,0,0,0,0,0,0,0,
54,The study did not measure functional communication.,0,0,0,0,0,0,0,0,0,0,0,
55,The included study was a randomised controlled trial with an overall low risk of bias.,0,0,0,0,0,0,0,0,0,0,0,Quality of the evidence
56,"We downgraded the quality of the evidence by one level to moderate, due to imprecision, given that only one RCT was identified.",0,0,0,0,0,0,0,0,0,0,0,
57,"There is limited evidence that the NDP‐3 or ReST may be helpful for children with CAS of unknown origin, aged 4 to 12 years, without other co‐occurring conditions.",0,0,0,0,0,0,0,0,0,0,0,Recommendations
58,"We were not able to find out whether one of these treatment was better than the other, or whether either was better than no treatment or treatment as usual.",0,0,0,0,0,0,0,0,0,0,0,
59,There is currently no available evidence for other treatments.,0,0,0,0,0,0,0,0,0,0,0,
60,Further RCTs — including studies comparing treatments to a no‐treatment (wait‐list) control group — would strengthen the evidence base.,0,0,0,0,0,0,0,0,0,0,0,
61,Further research is also needed for children with CAS and other disorders or diagnoses.,0,0,0,0,0,0,0,0,0,0,0,
62,"The present review concluded that there is only one RCT examining interventions for CAS in the literature to date, which requires replication.",0,0,0,0,0,0,0,0,0,0,0,Implications for practice
63,"This study provides some evidence that the NDP‐3 may improve the accuracy of production on treated items (words) and connected speech, but limited evidence that the NDP‐3 improves speech production consistency or that the ReST improves accuracy of production on non‐treated words.",0,0,0,0,0,0,0,0,0,0,0,
64,The study did not measure functional communication.,0,0,0,0,0,0,0,0,0,0,0,
65,"There are a range of further therapies reported in the literature ( Table 1), but the effectiveness of these interventions has not been rigorously examined; that is, other existing studies involve case study or case‐series investigations and not RCTs, limiting the ability to interpret and generalise findings to a broader population of children with CAS.",0,0,0,0,0,0,0,0,0,0,0,
66,"At present the evidence supports the use of NDP‐3 or ReST intervention programmes for children with idiopathic CAS, aged 4 to 12 years, without other co‐occurring neurodevelopmental deficits.",0,0,0,0,0,0,0,0,0,0,0,
67,Further well‐controlled studies investigating the effectiveness of other treatments for CAS are urgently needed.,0,0,0,0,0,0,0,0,0,0,0,
68,"There is a substantial range of treatments available for CAS; however, these require comparison with each other and to a no treatment (e.g.",0,0,0,0,0,0,0,0,0,0,0,
69,wait‐list control) group before their efficacy is rigorously demonstrated.,0,0,0,0,0,0,0,0,0,0,0,
70,Further trials are also needed that examine the efficacy of therapies for children with CAS with a range of co‐occurring neurodevelopmental impairments or diagnoses.,0,0,0,0,0,0,0,0,0,0,0,
71,There is a critical need for further rigorously controlled studies of treatment efficacy for CAS.,0,0,0,0,0,0,0,0,0,0,0,Implications for research
72,Replication of the work by Murray 2015 is required.,0,0,0,0,0,0,0,0,0,0,0,
73,Further work should also rigorously examine other CAS treatments reported in the literature.,0,0,0,0,0,0,0,0,0,0,0,
74,"RCTs and quasi‐RCTs are difficult to conduct given the heterogeneity of presentation of individuals with CAS, and due to the low incidence of the disorder.",0,0,0,0,0,0,0,0,0,0,0,
75,"However, the work of Murray 2015 shows RCTs are possible.",0,0,0,0,0,0,0,0,0,0,0,
76,"Future studies may also investigate further therapy implementation variables to increase our understanding of treatment response in this population, in particular considering dose, delivery, uptake and context, with examples given below.",0,0,0,0,0,0,0,0,0,0,0,
77,"Duration, dose, delivery, uptake and intensity of treatment (e.g.",0,0,0,0,0,0,0,0,0,0,0,
78,intervention once a week over 12 weeks or three sessions over five weeks),0,0,0,0,0,0,0,0,0,0,0,
79,Response of particular subgroups of participants to treatment (e.g.,0,0,0,0,0,0,0,0,0,0,0,
80,"subgroups based on age, genetic diagnosis, specific speech symptomatology), or dependent upon similarity of co‐occurring features (e.g.",0,0,0,1,0,0,0,0,0,0,0,
81,gross and fine motor or cognitive presentation),0,0,0,0,0,0,0,0,0,0,0,
82,Impact of timing of treatment (e.g.,0,0,0,0,0,0,0,0,0,0,0,
83,intervention at three years versus six years),0,0,0,0,0,0,0,0,0,0,0,
84,Effect of the administrator of treatment (e.g.,0,0,0,0,0,0,0,0,0,0,0,
85,"clinician, parent, teacher's aide or even participant‐administered therapy for older children)",0,0,0,0,0,0,0,0,0,0,0,
86,"Childhood apraxia of speech (CAS) affects a child's ability to produce speech sounds and syllables in the right order, and to speak words and sentences with accuracy and correct speech rhythm.",0,0,0,0,0,0,0,0,0,0,0,Description of the condition
87,"Over sixty years ago, Morley 1954 provided a seminal paper documenting a series of speech characteristics in children that resembled the speech production disorder of adults with acquired apraxia of speech, and the diagnosis of CAS was born.",0,0,0,0,0,0,0,0,0,0,0,
88,"CAS is a rare condition, affecting only around 0.1% of the general population (Morley 1972; Yoss 1975).",0,0,0,0,0,0,0,0,0,0,0,
89,"CAS is more prevalent within particular medical subgroups, however, and particularly penetrant in certain genetic syndromes (e.g.",0,0,0,0,0,0,0,0,0,0,0,
90,"Historically, synonyms such as verbal dyspraxia and developmental apraxia of speech have been used.",0,0,0,0,0,0,0,0,0,0,0,Fedorenko 2016; Mei 2017).
91,"The most commonly used terms today are CAS and developmental verbal dyspraxia (DVD), with the latter used largely in the UK context (RCSLT 2011).",0,0,0,0,0,0,0,0,0,0,0,
92,We use the term CAS consistently throughout this review.,0,0,0,0,0,0,0,0,0,0,0,
93,"A deficit in motor programming or planning is thought to underlie CAS; that is, children know what they would like to say but there is a breakdown in the ability to programme or plan the required movements to accurately produce speech.",0,0,0,0,0,0,0,0,0,0,0,
94,The current approach to diagnosis of CAS is expert‐based perception of speech symptoms (Maas 2012a).,0,0,0,0,0,0,0,0,0,0,0,
95,"There is consensus amongst speech and language pathologists (SLPs), also known as speech and language therapists (SLTs), that three core features of CAS have diagnostic validity: (1) inconsistent error production on both consonants and vowels across repeated productions of syllables or words; (2) lengthened and impaired coarticulatory transitions between sounds and syllables; and (3) inappropriate prosody (ASHA 2007).",0,0,0,0,0,0,0,0,0,0,1,
96,"In addition to the core features of CAS, children may also have co‐occurring impairments affecting non‐speech oral motor function, language, phonemic awareness/meta‐linguistics and literacy (ASHA 2007).",0,0,0,0,0,0,0,0,0,0,0,
97,"Younger children typically present with more severe forms of the disorder, with improvement noted over time for both idiopathic CAS (Davis 2005; Jacks 2006) and individuals with CAS associated with genetic syndromes (Morgan 2017; Morgan 2018).",0,0,0,0,0,0,0,0,0,0,0,
98,"It is not currently known how age, severity or underlying aetiology impact upon CAS treatment response or outcome.",0,0,0,1,0,0,0,0,0,0,0,
99,"There are no epidemiological data on the prevalence of CAS, although it occurs infrequently in comparison with other forms of developmental speech disorder such as articulation disorder and phonological disorder, which occur in around 3.5% of preschool children (Eadie 2015).",0,0,0,0,0,0,0,0,0,0,0,
100,"A population‐based estimate suggests that CAS occurs in one child per 1000 (0.1%) (Morley 1972; Yoss 1975), and is found in 3.4% to 4.3% of the children referred to clinics for speech disorder management (Delaney 2004).",0,0,0,0,0,0,0,0,0,0,0,
101,The diagnosis of CAS can apply to children who have a specific impairment in speech with other neurodevelopmental functions relatively more preserved (e.g.,0,0,0,0,0,0,0,0,0,0,0,
102,borderline or typical non‐verbal cognition).,0,0,0,0,0,0,0,0,0,0,0,
103,"Historically most cases were referred to as 'idiopathic', given limited aetiological knowledge of the condition (Morgan 2008).",0,0,0,0,0,0,0,0,0,0,0,
104,"In recent times, however, novel insights have been gained into the genetic and neurobiological bases of CAS (Eising 2018).",0,0,0,0,0,0,0,0,0,0,0,
105,"Variations in an increasing number of single genes have been associated with CAS (Eising 2018; Turner 2015), with the most replicated finding being disruption of the Forkhead box protein P2 or FOXP2 (Lai 2001; Morgan 2017; Vargha‐Khadem 2005).",0,0,0,0,0,0,0,0,0,0,0,
106,"Beyond single gene causes, CAS has also been associated with copy number variant syndromes, such as 16p11.2 deletion syndrome (Fedorenko 2016; Mei 2017), Koolen de Vries Syndrome (Morgan 2018), 6q25.3 deletion syndrome (Peter 2017), 7q11.23 duplication syndrome (Velleman 2011), and other genetic conditions such as Floating Harbour syndrome (White 2010).",0,0,0,0,0,0,0,0,0,0,0,
107,"Further to genetic causes, other medical conditions associated with CAS include metabolic disorders (e.g.",0,0,0,0,0,0,0,0,0,0,0,
108,galactosaemia; Shriberg 2011) or epilepsy disorders (e.g.,0,0,0,0,0,0,0,0,0,0,0,
109,"In relation to neurobiology or brain function, there is inconsistency as regards the key brain regions and networks disrupted in CAS, with neuroimaging studies reporting both cortical and subcortical anomalies (Liégeois 2012; Liégeois 2014; Liégeois 2016).",0,0,0,0,0,0,0,0,0,0,0,Liégeois 2012).
110,Description of the intervention,0,0,0,0,0,0,0,0,0,0,0,
111,A range of CAS treatment approaches with differing theoretical standpoints have been reported.,0,0,0,0,0,0,0,0,0,0,0,
112,These studies are almost exclusively in the form of uncontrolled case studies or case series.,0,0,0,0,0,0,0,0,0,0,0,
113,Therapeutic approaches for CAS can be grouped into the following three areas.,0,0,0,0,0,0,0,0,0,0,0,
114,"These therapies are based on principles of motor learning (see Maas 2008 for a review); for example, traditional articulation‐based drill therapy (Velleman 1994), the Nuffield Dyspraxia Programme (Williams 2004), the Rapid Syllable Transitions Treatment (Ballard 2010), rate control therapy (Rosenthal 1994), the PROMPT System (Prompts for Restructuring Oral MuscularPhonetic Targets) (Chumpelik 1984; Dale 2013), melodic intonation therapy (Helfrich‐Miller 1994), adapted cueing technique (Klick 1985), and integral stimulation or dynamic temporal and tactile cueing (Maas 2012a; Strand 2006).",0,0,0,0,0,0,0,0,0,0,0,Motor‐based approaches.
115,"Motor‐based therapy can also include non‐speech oro‐motor techniques; for example, oral form recognition training (Kingston 1987) and orofacial myofunctional therapy (Ray 2003).",0,0,0,0,0,0,0,0,0,0,0,
116,"Motor‐based therapy can also be instrumentally based, such as delayed auditory feedback (Lozano 1978), electropalatography (Carter 2004; Lundeborg 2007), and ultrasound (Preston 2013).",0,0,0,0,0,0,0,0,0,0,0,
117,Linguistic therapies address language impairments that can co‐occur in children with CAS.,0,0,0,0,0,0,0,0,0,0,0,Linguistic approaches.
118,Examples of linguistic approaches include programmes to address phonological speech production or awareness (McNeill 2009).,0,0,0,0,0,0,0,0,0,0,0,
119,Multi‐modal communication approaches.,0,0,0,0,0,0,0,0,0,0,0,
120,These approaches seek to support verbal communication.,0,0,0,0,0,0,0,0,0,0,0,
121,"Methods can address specific communication messages or features, such as Aided AAC (augmentative and alternative communication) Modelling (Binger 2007), or use of technological devices (Bornman 2001; Cumley 1999).",0,0,0,0,0,0,0,0,0,0,0,
122,How the intervention might work,0,0,0,0,0,0,0,0,0,0,0,
123,"Below, we describe the ways in which the aforementioned approaches (described under Description of the intervention) might work.",0,0,0,0,0,0,0,0,0,0,0,
124,"These methods use principles of motor learning, such as emphasizing a high number of successful repetitions of a task, using stimuli with high complexity, and a period of teaching followed by practice where cues and feedback are faded.",0,0,0,0,0,0,0,0,0,0,0,Motor‐based approaches.
125,Such approaches are reported to facilitate maintenance and generalisation in children with CAS (Maas 2008; Maas 2014).,0,0,0,0,0,0,0,0,0,0,0,
126,"These methods are focused on the semantics, phonology or grammar of language, and not on motor speech production per se.",0,0,0,0,0,0,0,0,0,0,1,Linguistic approaches.
127,"For example, a linguistic approach may include phonological contrast therapy, where children are taught how to abstract speech sound rules for the specific language(s) they speak (Dodd 2008).",0,0,0,0,0,0,0,0,0,0,0,
128,"Another example of a linguistic approach is core vocabulary therapy, which focuses on shaping children's word approximations whilst expanding their expressive and receptive vocabulary (Crosbie 2005).",0,0,0,0,0,0,0,0,0,0,0,
129,Multi‐modal communication approaches.,0,0,0,0,0,0,0,0,0,0,0,
130,These methods are used for children who are minimally verbal to help them communicate and reduce the frustration associated with their speech disability.,0,0,0,0,0,0,0,0,0,0,0,
131,"Devices may include a computer, phone or tablet with applications to help children produce words, phrases and sentences.",0,0,0,0,0,0,0,0,0,0,0,
132,"Other methods involve gesture, sign language or use of visual picture boards.",0,0,0,0,0,0,0,0,0,0,0,
133,Why it is important to do this review,0,0,0,0,0,0,0,0,0,0,0,
134,There is a need for clinicians and parents to be aware of the most efficacious treatments for children with CAS.,0,0,0,0,0,0,0,0,0,0,0,
135,"To date, studies in the field are largely non‐RCT (randomised controlled trials), single case series or case‐control studies that are generally positive in stating improvements in speech post‐therapy across motor (e.g.",0,0,0,0,0,0,0,0,0,0,0,
136,"Baas 2008; Ballard 2010; Edeal 2011; Hall 1989; Kadis 2014; McCabe 2014; Strand 2000; Strand 2006), linguistic (e.g.",0,0,0,0,0,0,0,0,0,0,0,
137,"McNeill 2009a; McNeill 2009b; McNeill 2010; Stokes 2010; Zaretsky 2010), and multi‐modal communication approaches (e.g.",0,0,0,0,0,0,0,0,0,0,0,
138,Harris 1996; King 2013; Tierney 2016).,0,0,0,0,0,0,0,0,0,0,0,
139,Yet these non‐RCT studies are inherently biased in nature and there is a need in the field for a systematic evaluation of available evidence.,0,0,0,0,0,0,0,0,0,0,0,
140,This review identifies best available treatments for CAS.,0,0,0,0,0,0,0,0,0,0,0,
141,This is an update of a Cochrane Review first published in 2008 (Morgan 2008).,0,0,0,0,0,0,0,0,0,0,0,
142,The previous review revealed no available RCTs for review.,0,0,0,0,0,0,0,0,0,0,0,
143,"The first RCT in this field was published in 2015, hence it was timely to provide an updated review.",0,0,0,0,0,0,0,0,0,0,0,
144,To assess the efficacy of interventions targeting speech and language in children and adolescents with CAS as delivered by speech and language pathologists/therapists.,0,0,0,0,0,0,0,0,0,0,0,Objectives
145,Criteria for considering studies for this review,1,0,0,0,0,0,0,0,0,0,0,Methods
146,studies in which participants are allocated to intervention groups on alternate days).,0,1,0,0,0,0,0,0,0,0,0,RCTs and quasi‐RCTs (e.g.
147,Children aged 3 to 16 years with a diagnosis of CAS made by a speech and language pathologist/therapist.,0,0,0,0,0,0,0,0,0,0,0,Types of participants
148,See Description of the intervention section above.,0,0,0,0,0,0,0,0,0,0,0,Types of interventions
149,Eligible control groups were no treatment control (e.g.,0,0,0,0,0,0,0,0,0,0,0,
150,"wait‐list control), treatment as usual, or other treatment controls.",0,0,0,0,0,0,0,0,0,0,0,
151,"Accuracy of production on treated or non‐treated* items (may be associated with motor‐based, linguistic or multi‐modal communication approaches noted under How the intervention might work)",0,0,0,0,0,0,0,0,0,0,0,Primary outcomes
152,"A desirable outcome would have been an improvement in accuracy of speech or multi‐modal communication, while an undesirable outcome would have been deterioration from baseline.",0,0,0,1,0,0,0,0,0,0,0,
153,*Non‐treated items are stimuli (e.g.,0,0,0,0,0,0,0,0,0,0,0,
154,"syllables, words, phrases) that have not been practised by children during intervention sessions.",0,0,0,0,0,0,0,0,0,0,0,
155,They are a form of control whereby we are able to measure children's performance on 'treated' items (e.g.,0,0,0,0,0,0,0,0,0,0,0,
156,"syllables, words, phrases the child has practised during speech sessions) and compare it with performance on 'non‐treated' items.",0,0,0,0,0,0,0,0,0,0,0,
157,"In this way, we can quantify whether the child has 'generalised' their newly acquired speech skills, or improvement in speech, to non‐treated stimuli, or whether they have only improved on speech items practised during therapy.",0,0,0,0,0,0,0,0,0,0,0,
158,"Speech production consistency across repeated words and syllables (may be associated with motor‐based, linguistic or multi‐modal communication approaches noted under How the intervention might work)",0,0,0,0,0,0,0,0,0,0,0,Secondary outcomes
159,"Accuracy of connected speech, including co‐articulation accuracy (e.g.",0,0,0,0,0,0,0,0,0,0,0,
160,"syllable segregation, voice onset time; most commonly associated with motor‐based or linguistic approaches noted under How the intervention might work)",0,0,0,0,0,0,0,0,0,0,0,
161,Functional communication (e.g.,0,0,0,0,0,0,0,0,0,0,0,
162,"child‐ or parent‐based questionnaire; may be associated with motor‐based, linguistic or multi‐modal communication approaches noted under How the intervention might work)",0,0,0,0,0,0,0,0,0,0,0,
163,"A desirable outcome would have been an improvement on outcomes one to three, whilst an undesirable outcome would have been deterioration from baseline on outcomes one to three.",0,0,0,1,0,0,0,0,0,0,0,
164,"Outcome measurements were recorded before, immediately after and at longer‐term follow‐up.",0,0,0,0,0,0,0,0,0,0,0,
165,Search methods for identification of studies,0,0,0,0,0,0,0,0,0,0,0,
166,"Margaret Anderson, Cochrane Information Specialist for the Developmental, Psychosocial and Learning Problems Group, conducted the searches for this update in August 2011, June 2014 and April 2017.",0,0,0,0,0,0,0,0,0,0,0,Electronic searches
167,"We searched the following list of sources which includes bibliographic databases, and international and national trials registers.",0,0,0,0,0,0,0,0,0,0,0,
168,"We did not apply any date restrictions, but we only examined articles written in the English language.",0,0,0,0,0,0,0,0,0,0,0,
169,We report the search strategies for this update in Appendix 1.,0,0,0,0,0,0,0,0,0,0,0,
170,Earlier search strategies are in Appendix 2.,0,0,0,0,0,0,0,0,0,0,0,
171,"Cochrane Central Register of Controlled Trials (CENTRAL; 2017, Issue 3) in the Cochrane Library, and which includes the Cochrane Developmental, Psychosocial and Learning Problems Specialized Register (searched 6 April 2017)",0,0,0,0,0,0,0,0,0,0,0,
172,Ovid MEDLINE (1946 to March week 5 2017),0,0,0,0,0,0,0,0,0,0,0,
173,Ovid MEDLINE E‐Pub Ahead of Print (searched 6 April 2017),0,0,0,0,0,0,0,0,0,0,0,
174,Ovid MEDLINE In Process & Other Non‐indexed Citations (searched 6 April 2017),0,0,0,0,0,0,0,0,0,0,0,
175,Embase Ovid (1980 to 2017 week 15),0,0,0,0,0,0,0,0,0,0,0,
176,CINAHL EBSCOhost (Cumulative Index to Nursing and Allied Health Literature; 1937 to 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
177,PsycINFO Ovid (1806 to April week 1 2017),0,0,0,0,0,0,0,0,0,0,0,
178,PsycINFO EBSCOhost (1887 to 4 August 2011),0,0,0,0,0,0,0,0,0,0,0,
179,ERIC EBSCOhost (Education Resources Information Center; 1966 to 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
180,ERIC Proquest (Education Resources Information Center; 1966 to 6 June 2014),0,0,0,0,0,0,0,0,0,0,0,
181,"Cochrane Database of Systematic Reviews (CDSR; 2017, Issue 4) part of the Cochrane Library",0,0,0,0,0,0,0,0,0,0,0,
182,"Database of Abstracts of Reviews of Effect (DARE; 2015, Issue 2) part of the Cochrane Library (not searched in previous version of review (Morgan 2008).",0,0,0,0,0,0,0,0,0,0,0,
183,Final issue published in 2015),0,0,0,0,0,0,0,0,0,0,0,
184,SpeechBITE (speechbite.com; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
185,Australian New Zealand Clinical Trials Registry (ANZCTR; www.anzctr.org.au/BasicSearch.aspx; searched 12 April 2017),0,0,0,0,0,0,0,0,0,0,0,
186,Chinese Clinical Trial Registry (ChiCTR; www.chictr.org.cn; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
187,ClinicalTrials.gov (clinicaltrials.gov; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
188,EU Clinical Trials Register (clinicaltrialsregister.eu; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
189,ISRCTN Registry (www.isrctn.com; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
190,Nederlands Trial Register (trialregister.nl/trialreg/admin; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
191,World Health Organization International Clinical Trials Registry Platform (WHO ICTRP; www.who.int/ictrp/en; searched 10 April 2017),0,0,0,0,0,0,0,0,0,0,0,
192,"We searched the reference lists of included reports, and requested information on unpublished trials from authors of published studies and other experts, as well as information groups in the areas of speech and language therapy/pathology and linguistics.",0,0,0,0,0,0,0,0,0,0,0,Searching other resources
193,"We were unable to use many of our preplanned methods (Morgan 2006), as only one study met the inclusion criteria (Criteria for considering studies for this review).",1,0,0,0,0,0,0,0,0,0,0,Data collection and analysis
194,"This study was published in a peer‐reviewed journal and there are no other completed RCTs or quasi‐RCTs at this time, published or unpublished.",0,0,0,0,0,0,0,0,0,0,0,
195,See Appendix 3 and Morgan 2006.,0,0,0,0,0,0,0,0,0,0,0,
196,Two review authors (FL and AM) independently screened all titles and abstracts yielded by the search for eligibility.,1,0,0,0,0,0,0,0,0,0,0,Selection of studies
197,"In cases of uncertainty over whether an abstract met the inclusion criteria, we obtained the full‐text report.",1,0,0,0,0,0,0,0,0,0,0,
