Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
34,"The main osmoprotectant component is L-carnitine, and its osmolarity is 328 mOsm/L [<a href=""#B15"">15</a>].",0,0,0,0,0,0,0,0,0,0,0,
35,"FreshTears contains CMC, sodium chloride, potassium chloride, calcium chloride dihydrate, magnesium chloride hexahydrate, boric acid and sodium borate decahydrated (as buffering agents), purified water, and Purite.",0,0,0,0,0,0,0,0,0,0,0,
36,The osmolarity of FT is 280 mOsm/L.,0,0,0,0,0,0,0,0,0,0,0,
37,"The subjects were submitted to the following tests, exactly in the order cited, during the first visit (T0) and at follow-up visits (T1 and T3): best spectacle-corrected visual acuity (BSCVA) converted for LogMar scale, tear film osmolarity by electrical conductivity [<a href=""#B16"">16</a>], biomicroscopy [<a href=""#B17"">17</a>], Schirmer 1 test without anesthesia [<a href=""#B18"">18</a>], tear film breakup time (TBUT) [<a href=""#B18"">18</a>], fluorescein staining [<a href=""#B19"">19</a>], completing patient's symptoms questionnaire and ocular surface disease index (OSDI) [<a href=""#B20"">20</a>], lissamine green staining [<a href=""#B18"">18</a>], and impression cytology (IC) and staining by periodic acid Schiff-hematoxylin (PAS-H).",0,0,0,0,0,0,0,0,0,0,0,
38,"Total IC scores were defined as a sum of scores for each morphological change, such as cellularity, cohesivity, nuclear/cytoplasm ratio, snake-like chromatin, goblet cell density, and inflammation [<a href=""#B21"">21</a>].",0,0,0,0,0,0,0,0,0,0,0,
39,"Consecutively, delta IC total scores were calculated by the difference between T0 scores and T3 total scores.",0,0,0,0,0,0,0,0,0,0,0,
40,Reported pain and osmolarity data were regarded as the primary outcome measures.,0,0,0,0,0,0,0,0,0,0,0,
41,Safety parameters were assessed through eye exams and observation of adverse events throughout the study.,0,0,0,0,0,0,0,0,0,0,0,
42,"If an adverse event was severe or caused impact to the patients' life quality, treatment would be interrupted.",0,0,0,0,0,0,0,0,0,0,0,
43,Continuous data distribution was analysed by Kolmogorov-Smirnov normality test.,0,0,0,0,0,0,0,0,0,0,0,
44,Values were represented by sample mean and standard deviation or standard error of the mean (SEM).,0,0,0,0,0,0,0,0,0,0,1,
45,"Baseline demographical and ophthalmological data were analysed by Student's unpaired <span class=""italic"">t</span>-test when parametric and Mann-Whitney test when nonparametric.",0,0,0,1,0,0,0,0,0,0,0,
46,"When more than 2 samples and 2 periods were compared, the repeated measures ANOVA with Tukey posttest was applied.",0,0,0,0,0,0,0,0,0,1,0,
47,"Nonparametric data were represented by inferior and superior quartile median, with Wilcoxon comparison when 2 periods were analysed and Friedman when more than 2 periods were analysed.",0,0,0,0,0,0,0,0,0,0,0,
48,"A <span class=""italic"">p</span> value of less than 0.05 was accepted as statistically significant.",0,0,0,0,0,0,0,0,0,0,0,
49,GraphPad Prism version 5 was used for statistical analyses.,0,0,0,0,0,0,0,0,0,0,0,
50,"Baseline demographical and ophthalmological examination data are summarised in <a href=""#tab1"">Table 1</a>.",0,0,0,1,0,0,0,0,0,0,0,3. Results
51,There was no statistically significant difference between groups for the evaluated parameters.,0,0,0,0,0,0,0,0,0,0,0,
52,"After refractive surgery was performed, patient maintenance started with FT and Op administration and evaluated at 1- and 3-month follow-up.",0,0,0,0,0,0,0,0,0,0,0,3.1. OSDI and Symptoms Questionnaire
53,"A comparison of the mean OSDI scores did not reveal any changes in the evaluated periods (repeated measures ANOVA, <span class=""italic"">p</span> &gt; 0.05).",0,0,0,0,0,0,0,0,0,1,1,
54,"In regard to symptoms questionnaire, Op-treated patients reported more dryness at T1 visit (Friedman test, <span class=""italic"">p</span> &lt; 0.01), though both treatments showed a return to baseline values at T3 (<a href=""#fig1"">Figure 1(a)</a>).",0,0,0,1,0,0,0,0,0,0,0,
55,"The symptom of pain increased significantly for the FT group between T0 and T3 (Friedman test, <span class=""italic"">p</span> &lt; 0.05) but tended to be lower than baseline in the Op group for T1 and T3 (<a href=""#fig1"">Figure 1(b)</a>).",0,0,0,1,0,0,0,0,0,0,0,
56,"However, the symptoms of burning (ANOVA-Tukey, <span class=""italic"">p</span> &gt; 0.05), foreign body sensation and blurred vision (Friedman, <span class=""italic"">p</span> &gt; 0.05), and photophobia and sum of all symptoms (repeated measures ANOVA, <span class=""italic"">p</span> &gt; 0.05) showed no difference between treatments for all periods.",0,0,0,0,0,0,0,0,0,1,0,
57,"Visual acuity, as evaluated by LogMar scale, did not present any difference between treatment groups, for the T1 and T3 periods (Wilcoxon, <span class=""italic"">p</span> &gt; 0.05).",0,0,0,0,0,0,0,0,0,0,0,3.2. Ophthalmological Exams
58,"A significant reduction in osmolarity values between T1 and T3 in comparison to T0 for the Op group was observed (ANOVA-Tukey, <span class=""italic"">p</span> &lt; 0.01), while for the FT group, a difference was observed only between T0 and T3 (ANOVA-Tukey, <span class=""italic"">p</span> &lt; 0.05) (<a href=""#fig2"">Figure 2(a)</a>).",0,0,0,0,0,0,0,0,0,0,0,
59,"It was noticed that Op significantly improved Schirmer 1 at T1 and returned to baseline values at T3 (Friedman test, <span class=""italic"">p</span> &lt; 0.01) (<a href=""#fig2"">Figure 2(b)</a>).",0,0,0,1,0,0,0,0,0,0,0,
60,"Additionally, the analysis of TBUT showed no statistically significant difference between periods for both groups (Friedman test, <span class=""italic"">p</span> &gt; 0.05).",0,0,0,0,0,0,0,0,0,1,0,
61,"Considering vital stains, no alteration was observed for lissamine green staining (repeated measures ANOVA, <span class=""italic"">p</span> &gt; 0.05) and fluorescein (Friedman test, <span class=""italic"">p</span> &gt; 0.05).",0,0,0,0,0,0,0,0,0,1,0,
62,It was assessed whether FT and Op groups showed differences between T0 and T3 scores of ocular surface changes as shown by PAS-H staining in impression cytology samples.,0,0,0,0,0,0,0,0,0,0,0,3.3. Impression Cytology
63,"Delta total score analysis revealed no significant change for superior, temporal, and both regions grouped (Mann-Whitney, <span class=""italic"">p</span> &gt; 0.05) (<a href=""#fig3"">Figure 3</a>).",0,0,0,0,0,0,0,0,0,1,0,
64,"According to the Dry Eye WorkShop (DEWS) [<a href=""#B22"">22</a>], LASIK-induced dry eye is a form of non-Sjögren's syndrome (SS) aqueous deficient DED.",0,0,0,0,0,0,0,0,0,0,0,4. Discussion
65,"After LASIK or PRK, patients can report significant dry eye for several months, an effect that is due to the section of corneal nerves during surgery [<a href=""#B23"">23</a>].",0,0,0,0,0,0,0,0,0,0,0,
66,"The sensory denervation of the ocular surface after bilateral LASIK disrupts the lachrymal dynamics and causes irritation symptoms [<a href=""#B24"">24</a>].",0,0,0,0,0,0,0,0,0,0,0,
67,"Sub-basal nerves begin to recover from 3 to 6 months after surgery and are 50% of the original preoperative density within 2 years after surgery [<a href=""#B25"">25</a>].",0,0,0,0,0,0,0,0,0,0,0,
68,"In a randomised trial, symptoms of DED apparently resolved at 1 year postoperatively, for both LASIK and PRK [<a href=""#B6"">6</a>].",0,0,0,0,0,0,0,0,0,0,0,
69,"In the present study, patients who underwent LASIK and PRK were grouped, and according to published data, corneal sensitivity is reduced by both techniques until 3 months postoperatively [<a href=""#B26"">26</a>].",0,0,0,0,0,0,0,0,0,0,0,
70,Previous studies have shown that there is no significant difference in dry eye symptoms between LASIK and PRK without ocular surface management.,0,0,0,0,0,0,0,0,0,0,0,
71,"[<a href=""#B8"">8</a>].",0,0,0,0,0,0,0,0,0,0,0,
72,"Also, Toda et al.",0,0,0,0,0,0,0,0,0,0,0,
73,"evaluated the effect of LASIK in patients with and without dry eye before surgery, and the recovery time of corneal sensitivity in non-dry eye patients was 3 months [<a href=""#B27"">27</a>].",0,0,0,0,0,0,0,0,0,0,0,
74,"We did not perform esthesiometry tests because of diurnal variability of corneal sensitivity [<a href=""#B28"">28</a>], and approximately 45% of patients were contact lens users (as shown in <a href=""#tab1"">Table 1</a>), a condition reported to reduce corneal sensitivity [<a href=""#B24"">24</a>].",0,0,0,0,0,0,0,0,0,0,0,
75,Evaluation of dryness showed significantly increased scores for the Op-treated patients at T1 and decreased at T3.,0,0,0,0,0,0,0,0,0,0,0,
76,"Though not significant, this pattern was also observed for FT.",0,0,0,0,0,0,0,0,0,0,0,
77,"This seems to point to the effect of LASIK denervation (1 month) and improvement conferred by FT and Op (3 months), possibly related to the viscoelastic properties of CMC and lubricants.",0,0,0,0,0,0,0,0,0,0,0,
78,"Carboxymethyl cellulose-based eye drops have been widely used after LASIK to accelerate recovery of the ocular surface and to minimise symptoms [<a href=""#B29"">29</a>].",0,0,0,0,0,0,0,0,0,0,0,
79,"It has been described that Op treatment was able to diminish symptoms such as dryness, foreign body, and burning compared to baseline score values [<a href=""#B30"">30</a>].",0,0,0,1,0,0,0,0,0,0,0,
80,"It is noteworthy, however, that while pain score worsens significantly for FT group, Op treatment appears to reduce pain complaints, a possible anti-inflammatory effect of osmoprotection.",0,0,0,0,0,0,0,0,0,0,0,
81,"To the authors' knowledge, this is the first report of a non-anti-inflammatory drug that can be applied for the management of postrefractive surgery pain and discomfort.",0,0,0,0,0,0,0,0,0,0,0,
82,"Although with a relatively small patient number, pain reduction seems to be consistent and has also been observed in evaporative dry eye patients as well (unpublished data).",0,0,0,0,0,0,0,0,0,0,0,
83,"Additionally, refractive surgery increases tear osmolarity, with no significant difference between LASIK and LASEK [<a href=""#B10"">10</a>].",0,0,0,0,0,0,0,0,0,0,0,
84,"Refractive surgery severs corneal nerve endings, and the loss of stimulation increases osmolarity by decreasing lacrimal gland secretion of proteins, electrolytes, and water [<a href=""#B31"">31</a>].",0,0,0,0,0,0,0,0,0,0,0,
85,Posttreatment osmolarity values measured in our study by electrical conductivity were similar to normal values found by Ogasawara et al.,0,0,0,0,0,0,0,0,0,0,0,
86,"[<a href=""#B16"">16</a>].",0,0,0,0,0,0,0,0,0,0,0,
87,"Notwithstanding, it should be remarked that lenses use can cause increased tear film osmolarity, with no association with ocular symptoms [<a href=""#B32"">32</a>, <a href=""#B33"">33</a>], which could explain our elevated baseline osmolarity values.",0,0,0,1,0,0,0,0,0,0,0,
88,Lee et al.,0,0,0,0,0,0,0,0,0,0,0,
89,"evaluated tear osmolarity post-LASIK and PRK and have found that it peaked after 3 months and returned to baseline values in 6 months and suggested dry eye treatment for these patients [<a href=""#B11"">11</a>].",0,0,0,1,0,0,0,0,0,0,0,
90,"Herein, we observed a significant reduction in tear osmolarity values for Op group after 1 month postoperatively, which was sustained also after 3 months.",0,0,0,0,0,0,0,0,0,0,0,
91,"However, FT control treatment decreased osmolarity only after 3 months, but not after 1 month, as previously reported by Benelli et al.",0,0,0,0,0,0,0,0,0,0,0,
92,"[<a href=""#B34"">34</a>].",0,0,0,0,0,0,0,0,0,0,0,
93,"Considering that hyperosmolarity leads to ocular surface inflammation [<a href=""#B35"">35</a>], this earlier osmolarity reduction could be a result of osmoprotectant compatible solutes present in the composition of Op, such as L-carnitine [<a href=""#B36"">36</a>], and thus, may attenuate inflammation and DED secondary to LASIK and PRK.",0,0,0,0,0,0,0,0,0,0,0,
94,"Tear secretion (Schirmer 2 with anesthesia) decreases after LASIK or LASEK and returns to preoperative levels between 1 and 6 months, when treatment with artificial tears was led up to two weeks postsurgery [<a href=""#B10"">10</a>, <a href=""#B37"">37</a>, <a href=""#B38"">38</a>].",0,0,0,0,0,0,0,0,0,0,0,
95,"Additionally, without any treatment, Schirmer 1 values decrease 1 week after LASIK, returning to baseline in 3 months [<a href=""#B39"">39</a>].",0,0,0,1,0,0,0,0,0,0,0,
96,"In our study, using Schirmer 1, our results have shown that while FT patients did not present any significant difference, Op treatment improved tear secretion at T1, returning to baseline in T3.",0,0,0,1,0,0,0,0,0,0,0,
97,"Goblet cell density has been shown to decrease after 1 week and 1 month LASIK [<a href=""#B40"">40</a>] and return to preoperative levels after 6 to 9 months [<a href=""#B39"">39</a>], while a reduced nucleus/cytoplasm ratio can be noticed up to 6 months after surgery.",0,0,0,0,0,0,0,0,0,0,0,
98,"[<a href=""#B40"">40</a>] We did not perform IC at 1 month postoperatively since it is a short interval to observe therapeutical effects.",0,0,0,0,0,0,0,0,0,0,0,
99,"In our results, although not statistically significant, an increase of morphological changes total score by impression cytology in the temporal region after 3 months, for FT, was observed.",0,0,0,0,0,0,0,0,0,0,0,
100,"To Op, however, mean scores after refractive surgery did not change, which could be justified by a possible osmoprotection effect, leading to less ocular surface damage.",0,0,0,0,0,0,0,0,0,0,1,
101,"Op has presented superior results than FT in regard to the parameters of pain, tear film osmolarity, and Schirmer 1, while FT and Op treatments appear to have similar therapeutic effects on dryness complaints.",0,0,0,0,0,0,0,0,0,0,0,
102,Eye drops which contain osmoprotectant components are interesting pharmacological resources to safely and effectively prevent refractive surgery discomfort related to dry eye symptoms and signs.,0,0,0,0,0,0,0,0,0,0,0,
103,"View larger version</a></span><span class=""fig-label"">Figure 1.",0,0,0,0,0,0,0,0,0,0,0,
104,</span>Mean and SEM values of questionnaires scores compared between FT and Op groups before surgery (T0) and 1 month (T1) and 3 months (T3) after treatment.,0,0,0,0,0,0,0,0,0,0,1,
105,(a) Dryness scores.,0,0,0,0,0,0,0,0,0,0,0,
106,"The score is significantly higher for Op group in T1 compared to T0 (Friedman test, <sup>∗∗</sup><span class=""italic"">p</span> &lt; 0.01).",0,0,0,0,0,0,0,0,0,0,0,
107,(b) Pain scores.,0,0,0,0,0,0,0,0,0,0,0,
108,"There was a significant increase between T0 and T3 for the FT group (Friedman test, <sup>∗</sup><span class=""italic"">p</span> &lt; 0.05).",0,0,0,0,0,0,0,0,0,0,0,
109,"View larger version</a></span><span class=""fig-label"">Figure 2.",0,0,0,0,0,0,0,0,0,0,0,
110,</span>(a) Tear osmolarity mean and SEM values compared between FT and Op groups before surgery (T0) and 1 month (T1) and 3 months (T3) of treatment.,0,0,0,0,0,0,0,0,0,0,1,
111,"FT group presented a significant reduction in osmolarity values after 3 months of treatment (<sup>∗</sup>ANOVA-Tukey, <span class=""italic"">p</span> &lt; 0.05).",0,0,0,0,0,0,0,0,0,0,0,
112,"In the Op group, reduced osmolarity was noted between T0 and T1 and T0 and T3 (<sup>∗∗</sup>ANOVA-Tukey, <span class=""italic"">p</span> &lt; 0.01).",0,0,0,0,0,0,0,0,0,0,0,
113,(b) Schirmer 1 test mean and SEM values.,0,0,0,0,0,0,0,0,0,0,1,
114,"An increase was observed for Op group, in T1 only (Friedman test, <sup>∗∗</sup><span class=""italic"">p</span> &lt; 0.01).",0,0,0,0,0,0,0,0,0,0,0,
115,"View larger version</a></span><span class=""fig-label"">Figure 3.",0,0,0,0,0,0,0,0,0,0,0,
116,</span>Mean and SEM of impression cytology score deltas calculated by the difference between 3 months (T3) values and before surgery (T0) values.,0,0,0,0,0,0,0,0,0,0,1,
117,"No difference was found between FT and Op treatments (Mann-Whitney, <span class=""italic"">p</span> &gt; 0.05).",0,0,0,0,0,0,0,0,0,0,0,
118,"See full table</a></span><span class=""fig-label"">Table 1.",0,0,0,0,0,0,0,0,0,0,0,
119,</span>Baseline demographical and ophthalmological examination data of patients randomised into FT and Op treatments.,0,0,0,1,0,0,0,0,0,0,0,
