Sentence-ID,Sentence-String,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Section
80,"The data herein validate the methods of Rocha et al, and the findings support their conclusion that i-Pen has insufficient precision to delineate osmolarity levels in the physiological range, or to meaningfully distinguish normal from dry eye patients.",0,0,0,0,0,0,0,0,0,0,0,
81,"Rocha et al also found that the i-Pen produced random values across the full range of human tear osmolarity on laboratory samples, similar to the results of this study.",0,0,0,0,0,0,0,0,0,0,0,
82,"In attempting to explain the imprecision of the i-Pen, we identified several potential sources of error in the design of the device: the unaccounted influence of temperature variation on impedance while the i-Pen is placed atop the lid, and the user-dependent introduction of motion artifacts in the polarizable electrodes.",0,0,0,0,0,0,0,0,0,0,1,
83,"Although one may assume that the palpebral conjunctiva is at a constant temperature between individuals, studies on temperature variations in the conjunctiva report ranges in the order of 31°C–37°C.<a href=""#b31-opth-11-945"">31</a>,<a href=""#b32-opth-11-945"">32</a> Impedance measurements are strongly affected by the temperature of the sample.<a href=""#b33-opth-11-945"">33</a>,<a href=""#b34-opth-11-945"">34</a> For every degree temperature change, the measurement of impedance changes ~2%,<a href=""#b34-opth-11-945"">34</a> which suggests that normal temperature variation of the lid can contribute as much as a 36 mOsm/L error in osmolarity measurement in the i-Pen if not properly compensated.",0,0,0,0,0,0,0,0,0,0,1,
84,"Second, it is well known in the biomedical engineering literature that movement artifacts are potent noise sources in polarizable electrodes at a wet tissue interface.<a href=""#b35-opth-11-945"">35</a> Motion artifacts are one reason electrocardiogram electrodes require an adhesive film saturated with electrolyte to function properly.",0,0,0,0,0,0,0,0,0,0,0,
85,"As users of the i-Pen are actively holding the device to the lid during measurement, small variations over time from blinks or shaking of the hand will almost certainly contribute to the imprecision of the i-Pen observed in this study.",0,0,0,0,0,0,0,0,0,0,0,
86,"Although this may be overcome with significant skill of the operator, it does call into question whether one could expect acceptable performance from such a device without extensive training if this was indeed a major source of variation.",0,0,0,0,0,0,0,0,0,0,0,
87,"In this randomized comparative study of two point-of-care tear fluid osmometers among otherwise healthy, normal subjects without dry eye disease, the TearLab Osmolarity System demonstrated accuracy, precision, and agreement in line with the manufacturer claims and prior literature.",0,0,0,0,0,0,0,0,0,0,0,
88,"The I-Med i-Pen produced random values across the physiological range of tear osmolarity, and lacked sufficient performance to delineate subjects with and without dry eye disease in the clinical setting.",0,0,0,0,0,0,0,0,0,0,0,
89,"View larger version</a></span><span class=""fig-label"">Figure 1.",0,0,0,0,0,0,0,0,0,0,0,
90,</span>Distribution of osmolarity in non-dry eye subjects with TearLab Osmolarity System.,0,0,0,0,0,0,0,0,0,0,0,
91,"View larger version</a></span><span class=""fig-label"">Figure 2.",0,0,0,0,0,0,0,0,0,0,0,
92,</span>Distribution of osmolarity in non-dry eye subjects with i-Pen Osmometer.,0,0,0,0,0,0,0,0,0,0,0,
93,"View larger version</a></span><span class=""fig-label"">Figure 3.",0,0,0,0,0,0,0,0,0,0,0,
94,</span>Box and whiskers plot comparing the TearLab Osmolarity System to the i-Pen Osmometer.,0,0,0,0,0,0,0,0,0,0,0,
95,"View larger version</a></span><span class=""fig-label"">Figure 4.",0,0,0,0,0,0,0,0,0,0,0,
96,</span>Tear osmolarity reported per subject as measured by the TearLab Osmolarity System (mean ± 1 SD).,0,0,0,0,0,0,0,0,0,0,1,
97,"Note:</span> The dashed line represents a diagnostic cutoff to delineate mild from normal dry eye subjects.<a href=""5449174.xml#b10-opth-11-945"">10",0,0,0,0,0,0,0,0,0,0,0,
98,"Abbreviation:</span> SD, standard deviation.",0,0,0,0,0,0,0,0,0,0,1,
99,"View larger version</a></span><span class=""fig-label"">Figure 5.",0,0,0,0,0,0,0,0,0,0,0,
100,</span>Tear osmolarity reported per subject as measured by the i-Pen Osmometer (mean ± 1 SD).,0,0,0,0,0,0,0,0,0,0,1,
101,"Note:</span> The dashed line represents a diagnostic cutoff to delineate mild from normal dry eye subjects.<a href=""5449174.xml#b10-opth-11-945"">10",0,0,0,0,0,0,0,0,0,0,0,
102,"Abbreviation:</span> SD, standard deviation.",0,0,0,0,0,0,0,0,0,0,1,
103,"See full table</a></span><span class=""fig-label"">Table 1.",0,0,0,0,0,0,0,0,0,0,0,
104,</span>Representative raw data (mOsm/L) from the TearLab Osmolarity System and i-Pen Osmometers on normal healthy patients,0,0,0,0,0,0,0,0,0,0,0,
105,"See full table</a></span><span class=""fig-label"">Table 2.",0,0,0,0,0,0,0,0,0,0,0,
106,</span>Diagnosis of dry eye disease using TearLab Osmolarity System and i-Pen Osmometers based on diagnostic cutoff values in peer review literature,0,0,0,0,0,0,0,0,0,0,0,
